"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"23.02.2021 18:45 - 23.02.2021 19:00","0","0","0","4849","5149","5116","10950","12108","8101"
"23.02.2021 19:00 - 23.02.2021 19:15","0","0","0","4876","5210","5257","11342","12533","8316"
"23.02.2021 19:15 - 23.02.2021 19:30","0","0","0","4931","5310","5387","11622","12829","8364"
"23.02.2021 19:30 - 23.02.2021 19:45","0","0","0","4969","5389","5442","11885","13099","8396"
"23.02.2021 19:45 - 23.02.2021 20:00","0","0","0","5002","5464","5329","12174","13399","8553"
"23.02.2021 20:00 - 23.02.2021 20:15","0","0","0","5049","5550","5277","12412","13657","8717"
"23.02.2021 20:15 - 23.02.2021 20:30","0","0","0","5103","5585","5254","12614","13904","8902"
"23.02.2021 20:30 - 23.02.2021 20:45","0","0","0","5163","5622","5283","12893","14235","9254"
"23.02.2021 20:45 - 23.02.2021 21:00","0","0","0","5233","5665","5295","13120","14509","9579"
"23.02.2021 21:00 - 23.02.2021 21:15","0","0","0","5279","5693","5218","13364","14785","10010"
"23.02.2021 21:15 - 23.02.2021 21:30","0","0","0","5323","5714","5009","13560","15030","10334"
"23.02.2021 21:30 - 23.02.2021 21:45","0","0","0","5354","5713","5073","13744","15257","10540"
"23.02.2021 21:45 - 23.02.2021 22:00","0","0","0","5387","5722","5128","13923","15485","10758"
"23.02.2021 22:00 - 23.02.2021 22:15","0","0","0","5520","5835","5173","14049","15627","10868"
"23.02.2021 22:15 - 23.02.2021 22:30","0","0","0","5551","5843","5018","14155","15767","10991"
"23.02.2021 22:30 - 23.02.2021 22:45","0","0","0","5576","5848","4996","14256","15895","11224"
"23.02.2021 22:45 - 23.02.2021 23:00","0","0","0","5600","5846","5022","14309","15984","11265"
"23.02.2021 23:00 - 23.02.2021 23:15","0","0","0","5614","5839","5191","14380","16070","11205"
"23.02.2021 23:15 - 23.02.2021 23:30","0","0","0","5631","5852","5291","14489","16156","11387"
"23.02.2021 23:30 - 23.02.2021 23:45","0","0","0","5653","5867","5290","14585","16238","11476"
"23.02.2021 23:45 - 24.02.2021 00:00","0","0","0","5670","5871","5291","14667","16317","11553"
"24.02.2021 00:00 - 24.02.2021 00:15","0","0","0","6038","5486","5287","17119","18802","11843"
"24.02.2021 00:15 - 24.02.2021 00:30","0","0","0","6045","5516","5295","17177","18992","11977"
"24.02.2021 00:30 - 24.02.2021 00:45","0","0","0","6065","5538","5298","17233","19149","11996"
"24.02.2021 00:45 - 24.02.2021 01:00","0","0","0","6081","5534","5295","17337","19334","12000"
"24.02.2021 01:00 - 24.02.2021 01:15","0","0","0","5923","5548","5287","17426","19345","11909"
"24.02.2021 01:15 - 24.02.2021 01:30","0","0","0","5931","5599","5301","17456","19285","11885"
"24.02.2021 01:30 - 24.02.2021 01:45","0","0","0","5939","5672","5339","17479","19275","11707"
"24.02.2021 01:45 - 24.02.2021 02:00","0","0","0","5948","5848","5437","17491","19307","11721"
"24.02.2021 02:00 - 24.02.2021 02:15","0","0","0","5957","5945","5463","17478","19340","11771"
"24.02.2021 02:15 - 24.02.2021 02:30","0","0","0","5960","6028","5461","17482","19497","11811"
"24.02.2021 02:30 - 24.02.2021 02:45","0","0","0","5962","6115","5454","17453","19354","11706"
"24.02.2021 02:45 - 24.02.2021 03:00","0","0","0","5970","6175","5454","17427","19225","11668"
"24.02.2021 03:00 - 24.02.2021 03:15","0","0","0","5978","6208","5453","17399","19231","11741"
"24.02.2021 03:15 - 24.02.2021 03:30","0","0","0","5985","6219","5450","17376","18969","11659"
"24.02.2021 03:30 - 24.02.2021 03:45","0","0","0","5993","6225","5444","17352","18692","11552"
"24.02.2021 03:45 - 24.02.2021 04:00","0","0","0","6000","6233","5445","17327","18558","11514"
"24.02.2021 04:00 - 24.02.2021 04:15","0","0","0","6010","6257","5449","17287","18449","11558"
"24.02.2021 04:15 - 24.02.2021 04:30","0","0","0","6024","6281","5447","17234","18453","11776"
"24.02.2021 04:30 - 24.02.2021 04:45","0","0","0","6036","6312","5453","17187","18258","11776"
"24.02.2021 04:45 - 24.02.2021 05:00","0","0","0","6045","6321","5453","17140","18038","11688"
"24.02.2021 05:00 - 24.02.2021 05:15","0","0","0","6056","6319","5456","17100","17857","11569"
"24.02.2021 05:15 - 24.02.2021 05:30","0","0","0","6062","6252","5453","17081","17964","11710"
"24.02.2021 05:30 - 24.02.2021 05:45","0","0","0","6069","6222","5442","17077","17852","11628"
"24.02.2021 05:45 - 24.02.2021 06:00","0","0","0","6078","6215","5444","17090","17780","11657"
"24.02.2021 06:00 - 24.02.2021 06:15","0","0","0","5973","6213","5441","17292","18057","11895"
"24.02.2021 06:15 - 24.02.2021 06:30","0","0","0","5988","6234","5439","17302","18119","11992"
"24.02.2021 06:30 - 24.02.2021 06:45","0","0","0","6001","6252","5437","17291","18107","11972"
"24.02.2021 06:45 - 24.02.2021 07:00","0","1","0","6014","6305","5456","17255","18292","12029"
"24.02.2021 07:00 - 24.02.2021 07:15","33","32","23","6029","6288","5392","17268","18422","12157"
"24.02.2021 07:15 - 24.02.2021 07:30","397","408","158","6046","6248","5314","17226","18390","12034"
"24.02.2021 07:30 - 24.02.2021 07:45","1173","1185","631","6063","6150","5205","17153","18600","12185"
"24.02.2021 07:45 - 24.02.2021 08:00","2270","2336","1332","6079","6163","5172","17036","18571","12265"
"24.02.2021 08:00 - 24.02.2021 08:15","3594","3738","2186","6089","6169","4808","16873","18403","12328"
"24.02.2021 08:15 - 24.02.2021 08:30","5094","5299","2970","6106","6171","4756","16651","18142","12246"
"24.02.2021 08:30 - 24.02.2021 08:45","6669","6953","3880","6126","6176","4751","16370","17961","11817"
"24.02.2021 08:45 - 24.02.2021 09:00","8387","8772","4916","6142","6176","4763","16091","17687","11581"
"24.02.2021 09:00 - 24.02.2021 09:15","10196","10636","5951","6158","6173","4905","15610","17224","11324"
"24.02.2021 09:15 - 24.02.2021 09:30","12005","12454","7024","6167","6172","4791","14966","16582","11047"
"24.02.2021 09:30 - 24.02.2021 09:45","13694","14150","8093","6176","6167","4633","14221","15792","10764"
"24.02.2021 09:45 - 24.02.2021 10:00","15264","15756","8775","6182","6163","4757","13410","14891","10258"
"24.02.2021 10:00 - 24.02.2021 10:15","16755","17255","9661","6190","6159","4920","12647","13957","9779"
"24.02.2021 10:15 - 24.02.2021 10:30","18126","18626","10471","6192","6503","4962","11982","13106","9463"
"24.02.2021 10:30 - 24.02.2021 10:45","19319","19820","11186","6193","6513","5178","11352","12364","9146"
"24.02.2021 10:45 - 24.02.2021 11:00","20342","20882","11978","6190","6518","5188","10660","11723","8811"
"24.02.2021 11:00 - 24.02.2021 11:15","21297","21794","12572","6189","6527","5186","10103","11229","8561"
"24.02.2021 11:15 - 24.02.2021 11:30","22107","22550","13102","6184","6518","5192","9883","11049","8553"
"24.02.2021 11:30 - 24.02.2021 11:45","22731","23153","13494","6183","6510","5267","9742","10953","8684"
"24.02.2021 11:45 - 24.02.2021 12:00","23196","23630","13826","6178","6507","5265","9646","10863","8689"
"24.02.2021 12:00 - 24.02.2021 12:15","23579","23967","13998","6171","6495","5169","9532","10765","8817"
"24.02.2021 12:15 - 24.02.2021 12:30","23791","24128","14078","6170","6501","5106","9433","10614","8790"
"24.02.2021 12:30 - 24.02.2021 12:45","23823","24143","14063","6163","6501","5073","9388","10529","8879"
"24.02.2021 12:45 - 24.02.2021 13:00","23688","24041","13973","6160","6502","5083","9350","10463","8893"
"24.02.2021 13:00 - 24.02.2021 13:15","23474","23805","13810","6155","6499","5137","9298","10384","8895"
"24.02.2021 13:15 - 24.02.2021 13:30","23035","23337","13571","6142","6483","5173","9225","10277","8913"
"24.02.2021 13:30 - 24.02.2021 13:45","22450","22703","13080","6132","6466","5215","9145","10153","8907"
"24.02.2021 13:45 - 24.02.2021 14:00","21639","21945","12633","6120","6452","5214","9077","10047","8934"
"24.02.2021 14:00 - 24.02.2021 14:15","20801","20849","11997","6111","6434","5225","8974","9732","8892"
"24.02.2021 14:15 - 24.02.2021 14:30","19777","19801","11504","6094","6438","5227","8846","9538","8818"
"24.02.2021 14:30 - 24.02.2021 14:45","18595","18570","10715","6080","6442","5231","8693","9327","8712"
"24.02.2021 14:45 - 24.02.2021 15:00","17211","17243","9987","6063","6445","5243","8509","9110","8308"
"24.02.2021 15:00 - 24.02.2021 15:15","15682","15721","9084","6044","6167","5250","8312","8882","7883"
"24.02.2021 15:15 - 24.02.2021 15:30","14067","14075","8146","6040","6160","5240","8157","8682","7523"
"24.02.2021 15:30 - 24.02.2021 15:45","12304","12306","7206","6026","6151","5264","8026","8498","7064"
"24.02.2021 15:45 - 24.02.2021 16:00","10550","10547","6267","6017","6142","5276","7933","8326","6788"
"24.02.2021 16:00 - 24.02.2021 16:15","8737","8725","5198","6012","6131","5297","7981","8269","6518"
"24.02.2021 16:15 - 24.02.2021 16:30","6922","6919","4086","6008","6130","5373","8266","8494","6420"
"24.02.2021 16:30 - 24.02.2021 16:45","5232","5215","3098","6001","6122","5527","8541","8716","6261"
"24.02.2021 16:45 - 24.02.2021 17:00","3701","3705","2216","5996","6122","5537","8799","8994","6174"
"24.02.2021 17:00 - 24.02.2021 17:15","2379","2360","1379","5989","6124","5520","9274","9417","6077"
"24.02.2021 17:15 - 24.02.2021 17:30","1272","1240","712","5980","6117","5552","9872","10044","6248"
"24.02.2021 17:30 - 24.02.2021 17:45","529","490","263","5969","6111","5629","10455","10663","6324"
"24.02.2021 17:45 - 24.02.2021 18:00","49","50","32","5957","6103","5649","11065","11368","6422"
"24.02.2021 18:00 - 24.02.2021 18:15","0","0","0","5948","6104","5743","11664","12025","6732"
"24.02.2021 18:15 - 24.02.2021 18:30","0","0","0","5946","6101","5751","12250","12687","7259"
"24.02.2021 18:30 - 24.02.2021 18:45","0","0","0","5945","6094","5760","12824","13364","7802"
"24.02.2021 18:45 - 24.02.2021 19:00","0","0","0","5939","6096","5763","13408","14099","8239"
"24.02.2021 19:00 - 24.02.2021 19:15","0","0","0","5940","6093","5766","13889","14705","8680"
"24.02.2021 19:15 - 24.02.2021 19:30","0","0","0","5937","6100","5745","14232","15149","9052"
"24.02.2021 19:30 - 24.02.2021 19:45","0","0","0","5937","6106","5709","14524","15532","9369"
"24.02.2021 19:45 - 24.02.2021 20:00","0","0","0","5946","6111","5705","14828","15911","9620"
"24.02.2021 20:00 - 24.02.2021 20:15","0","0","0","5943","6115","5652","15045","16167","9803"
"24.02.2021 20:15 - 24.02.2021 20:30","0","0","0","5945","6124","5464","15232","16372","9911"
"24.02.2021 20:30 - 24.02.2021 20:45","0","0","0","5947","6131","5420","15381","16529","10095"
"24.02.2021 20:45 - 24.02.2021 21:00","0","0","0","5947","6135","5429","15519","16672","10249"
"24.02.2021 21:00 - 24.02.2021 21:15","0","0","0","5950","6147","5419","15644","16775","10340"
"24.02.2021 21:15 - 24.02.2021 21:30","0","0","0","5949","6150","5424","15736","16794","10361"
"24.02.2021 21:30 - 24.02.2021 21:45","0","0","0","5948","6158","5443","15808","16804","10354"
"24.02.2021 21:45 - 24.02.2021 22:00","0","0","0","5952","6164","5452","15884","16810","10485"
"24.02.2021 22:00 - 24.02.2021 22:15","0","0","0","6055","6272","5458","15825","16623","10500"
"24.02.2021 22:15 - 24.02.2021 22:30","0","0","0","6060","6274","5445","15815","16507","10576"
"24.02.2021 22:30 - 24.02.2021 22:45","0","0","0","6062","6274","5445","15809","16395","10643"
"24.02.2021 22:45 - 24.02.2021 23:00","0","0","0","6067","6274","5455","15771","16257","10563"
"24.02.2021 23:00 - 24.02.2021 23:15","0","0","0","6064","6276","5453","15736","16143","10362"
"24.02.2021 23:15 - 24.02.2021 23:30","0","0","0","6073","6273","5453","15697","16049","10578"
"24.02.2021 23:30 - 24.02.2021 23:45","0","0","0","6078","6271","5459","15649","15937","10612"
"24.02.2021 23:45 - 25.02.2021 00:00","0","0","0","6083","6265","5457","15590","15817","10596"
"25.02.2021 00:00 - 25.02.2021 00:15","0","0","0","6242","6372","5459","15562","15238","10608"
"25.02.2021 00:15 - 25.02.2021 00:30","0","0","0","6228","6356","5458","15408","15193","10715"
"25.02.2021 00:30 - 25.02.2021 00:45","0","0","0","6219","6354","5455","15276","15233","10828"
"25.02.2021 00:45 - 25.02.2021 01:00","0","0","0","6205","6342","5448","15183","15263","10810"
"25.02.2021 01:00 - 25.02.2021 01:15","0","0","0","5861","6332","5446","15082","15305","10873"
"25.02.2021 01:15 - 25.02.2021 01:30","0","0","0","5849","6326","5435","14950","15214","10771"
"25.02.2021 01:30 - 25.02.2021 01:45","0","0","0","5839","6331","5429","14808","15202","10726"
"25.02.2021 01:45 - 25.02.2021 02:00","0","0","0","5827","6225","5341","14702","15073","10611"
"25.02.2021 02:00 - 25.02.2021 02:15","0","0","0","5812","6151","5287","14588","15023","10533"
"25.02.2021 02:15 - 25.02.2021 02:30","0","0","0","5816","6126","5263","14493","14856","10368"
"25.02.2021 02:30 - 25.02.2021 02:45","0","0","0","5802","6104","5270","14421","14712","10164"
"25.02.2021 02:45 - 25.02.2021 03:00","0","0","0","5803","6076","5257","14326","14593","10023"
"25.02.2021 03:00 - 25.02.2021 03:15","0","0","0","5791","6043","5265","14235","14499","9908"
"25.02.2021 03:15 - 25.02.2021 03:30","0","0","0","5782","6019","5262","14173","14342","9816"
"25.02.2021 03:30 - 25.02.2021 03:45","0","0","0","5772","6027","5272","14130","14462","9914"
"25.02.2021 03:45 - 25.02.2021 04:00","0","0","0","5764","6007","5272","14078","14375","9833"
"25.02.2021 04:00 - 25.02.2021 04:15","0","0","0","5757","5965","5265","14020","14262","9719"
"25.02.2021 04:15 - 25.02.2021 04:30","0","0","0","5756","5912","5257","14059","14200","9645"
"25.02.2021 04:30 - 25.02.2021 04:45","0","0","0","5755","5876","5262","14099","14230","9657"
"25.02.2021 04:45 - 25.02.2021 05:00","0","0","0","5750","5850","5257","14141","14349","9685"
"25.02.2021 05:00 - 25.02.2021 05:15","0","0","0","5749","5839","5260","14233","14543","9851"
"25.02.2021 05:15 - 25.02.2021 05:30","0","0","0","5750","5892","5264","14414","14694","9942"
"25.02.2021 05:30 - 25.02.2021 05:45","0","0","0","5748","5867","5267","14597","14719","9946"
"25.02.2021 05:45 - 25.02.2021 06:00","0","0","0","5747","5924","5264","14821","14873","10037"
"25.02.2021 06:00 - 25.02.2021 06:15","0","0","0","5664","5919","5267","15109","15192","10285"
"25.02.2021 06:15 - 25.02.2021 06:30","0","0","0","5677","5933","5269","15292","15294","10378"
"25.02.2021 06:30 - 25.02.2021 06:45","0","0","0","5683","5924","5266","15440","15341","10413"
"25.02.2021 06:45 - 25.02.2021 07:00","0","1","0","5697","5917","5273","15565","15507","10558"
"25.02.2021 07:00 - 25.02.2021 07:15","57","50","35","5708","5914","5267","15599","15669","10683"
"25.02.2021 07:15 - 25.02.2021 07:30","547","517","218","5712","5897","5253","15566","15555","10589"
"25.02.2021 07:30 - 25.02.2021 07:45","1554","1451","793","5712","5900","5256","15533","15677","10646"
"25.02.2021 07:45 - 25.02.2021 08:00","2905","2759","1575","5707","5862","5216","15464","15605","10652"
"25.02.2021 08:00 - 25.02.2021 08:15","4475","4351","2471","5693","5779","5140","15257","15418","10596"
"25.02.2021 08:15 - 25.02.2021 08:30","6140","6053","3409","5695","5752","5115","15007","15133","10292"
"25.02.2021 08:30 - 25.02.2021 08:45","7923","7922","4283","5681","5749","5108","14616","14795","9727"
"25.02.2021 08:45 - 25.02.2021 09:00","9844","9902","5404","5667","5761","5102","14195","14431","9265"
"25.02.2021 09:00 - 25.02.2021 09:15","11776","11892","6492","5659","5770","5103","13633","13880","8632"
"25.02.2021 09:15 - 25.02.2021 09:30","13664","13934","7567","5640","5761","5071","12904","13167","8214"
"25.02.2021 09:30 - 25.02.2021 09:45","15458","15735","8600","5628","5752","5017","12018","12282","7819"
"25.02.2021 09:45 - 25.02.2021 10:00","17181","17468","9455","5607","5743","4977","11075","11350","7186"
"25.02.2021 10:00 - 25.02.2021 10:15","18731","19083","10346","5598","5726","4956","10283","10472","6581"
"25.02.2021 10:15 - 25.02.2021 10:30","20116","20571","11146","5566","5814","4922","9771","9763","6137"
"25.02.2021 10:30 - 25.02.2021 10:45","21314","21837","11897","5536","5772","4854","9267","8939","5682"
"25.02.2021 10:45 - 25.02.2021 11:00","22400","22932","12632","5510","5726","4864","8895","8359","5258"
"25.02.2021 11:00 - 25.02.2021 11:15","23332","23893","13234","5478","5681","4900","8553","7936","4953"
"25.02.2021 11:15 - 25.02.2021 11:30","24085","24661","13580","5419","5592","5103","8459","7773","4892"
"25.02.2021 11:30 - 25.02.2021 11:45","24659","25273","14170","5352","5506","5115","8407","7695","4932"
"25.02.2021 11:45 - 25.02.2021 12:00","25141","25733","14514","5288","5413","5126","8378","7626","4978"
"25.02.2021 12:00 - 25.02.2021 12:15","25458","26045","14618","5205","5306","4882","8376","7601","5248"
"25.02.2021 12:15 - 25.02.2021 12:30","25586","26176","14705","5157","5224","4527","8456","7660","5409"
"25.02.2021 12:30 - 25.02.2021 12:45","25520","26148","14689","5097","5132","4191","8494","7734","5699"
"25.02.2021 12:45 - 25.02.2021 13:00","25353","25936","14528","5027","5036","3970","8581","7829","5884"
"25.02.2021 13:00 - 25.02.2021 13:15","24989","25582","14352","4947","4935","3726","8653","7941","6292"
"25.02.2021 13:15 - 25.02.2021 13:30","24452","25043","14012","4862","4809","3433","8703","8052","6536"
"25.02.2021 13:30 - 25.02.2021 13:45","23729","24322","13587","4768","4673","3244","8738","8147","6724"
"25.02.2021 13:45 - 25.02.2021 14:00","22932","23479","13036","4663","4531","3021","8779","8224","6718"
"25.02.2021 14:00 - 25.02.2021 14:15","21961","22315","12120","4560","4383","2923","8761","8289","6705"
"25.02.2021 14:15 - 25.02.2021 14:30","20773","21108","11289","4438","4292","2877","8689","8309","6607"
"25.02.2021 14:30 - 25.02.2021 14:45","19475","19750","10571","4305","4193","2820","8585","8307","6431"
"25.02.2021 14:45 - 25.02.2021 15:00","18063","18277","9726","4167","4078","2483","8472","8266","6334"
"25.02.2021 15:00 - 25.02.2021 15:15","16480","16649","9315","4025","4095","2355","8312","8159","6141"
"25.02.2021 15:15 - 25.02.2021 15:30","14757","14892","8321","3925","4031","2243","8040","7968","5798"
"25.02.2021 15:30 - 25.02.2021 15:45","12926","13022","7321","3817","3966","2135","7777","7799","5252"
"25.02.2021 15:45 - 25.02.2021 16:00","11078","11136","6307","3712","3905","2147","7482","7642","4895"
"25.02.2021 16:00 - 25.02.2021 16:15","9193","9219","5272","3611","3849","2164","7211","7466","4509"
"25.02.2021 16:15 - 25.02.2021 16:30","7338","7334","4251","3537","3821","2194","7112","7330","4210"
"25.02.2021 16:30 - 25.02.2021 16:45","5605","5596","3238","3462","3786","2237","6997","7241","3801"
"25.02.2021 16:45 - 25.02.2021 17:00","4038","4023","2364","3386","3743","2228","6986","7212","3560"
"25.02.2021 17:00 - 25.02.2021 17:15","2601","2582","1515","3309","3699","2130","7068","7282","3220"
"25.02.2021 17:15 - 25.02.2021 17:30","1396","1366","795","3231","3655","2047","7254","7498","3157"
"25.02.2021 17:30 - 25.02.2021 17:45","596","560","299","3159","3612","2017","7416","7726","3080"
"25.02.2021 17:45 - 25.02.2021 18:00","64","65","41","3090","3571","1955","7560","7989","3067"
"25.02.2021 18:00 - 25.02.2021 18:15","1","1","1","3027","3533","1990","7686","8312","3147"
