"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"03.01.2023 11:15 - 03.01.2023 11:30","7733","7909","8114","3453","3228","3347","8170","8237","8352"
"03.01.2023 11:30 - 03.01.2023 11:45","8124","8322","8673","3546","3278","3495","8111","8088","8033"
"03.01.2023 11:45 - 03.01.2023 12:00","8386","8621","9215","3644","3325","3511","8056","7972","7887"
"03.01.2023 12:00 - 03.01.2023 12:15","8569","8877","9658","3744","3369","3624","8011","7862","7529"
"03.01.2023 12:15 - 03.01.2023 12:30","8612","9023","10033","3827","3393","3727","8078","7830","7378"
"03.01.2023 12:30 - 03.01.2023 12:45","8559","9046","10029","3911","3416","3621","8156","7780","7316"
"03.01.2023 12:45 - 03.01.2023 13:00","8416","8973","10012","3997","3431","3562","8263","7738","7188"
"03.01.2023 13:00 - 03.01.2023 13:15","8188","8835","9769","4100","3473","3502","8346","7681","7200"
"03.01.2023 13:15 - 03.01.2023 13:30","7832","8577","9420","4255","3636","3617","8337","7605","7260"
"03.01.2023 13:30 - 03.01.2023 13:45","7387","8199","8788","4404","3793","3665","8298","7530","7208"
"03.01.2023 13:45 - 03.01.2023 14:00","6845","7705","8166","4549","3959","3770","8247","7472","7110"
"03.01.2023 14:00 - 03.01.2023 14:15","6259","6854","7446","4680","4126","3913","8205","7354","6979"
"03.01.2023 14:15 - 03.01.2023 14:30","5592","6124","6618","4792","4288","4093","8122","7253","6858"
"03.01.2023 14:30 - 03.01.2023 14:45","4822","5254","5494","4892","4455","4131","8042","7151","6763"
"03.01.2023 14:45 - 03.01.2023 15:00","3975","4304","4393","4977","4594","4291","7969","7062","6750"
"03.01.2023 15:00 - 03.01.2023 15:15","3109","3354","3353","5057","4685","4343","7922","7002","6690"
"03.01.2023 15:15 - 03.01.2023 15:30","2338","2465","2379","5119","4778","4483","8126","7145","6898"
"03.01.2023 15:30 - 03.01.2023 15:45","1614","1628","1531","5167","4867","4651","8327","7292","7016"
"03.01.2023 15:45 - 03.01.2023 16:00","983","952","833","5216","4947","4829","8551","7448","7059"
"03.01.2023 16:00 - 03.01.2023 16:15","549","502","384","5254","5029","4912","8791","7619","7182"
"03.01.2023 16:15 - 03.01.2023 16:30","226","200","96","5324","5104","4938","9287","8051","7485"
"03.01.2023 16:30 - 03.01.2023 16:45","48","47","30","5390","5211","4859","9782","8484","7946"
"03.01.2023 16:45 - 03.01.2023 17:00","8","8","6","5468","5323","5078","10280","8914","8389"
"03.01.2023 17:00 - 03.01.2023 17:15","0","0","0","5573","5366","5045","10793","9354","8785"
"03.01.2023 17:15 - 03.01.2023 17:30","0","0","0","5600","5379","4932","11326","9848","9306"
"03.01.2023 17:30 - 03.01.2023 17:45","0","0","0","5526","5450","4960","11867","10353","9779"
"03.01.2023 17:45 - 03.01.2023 18:00","0","0","0","5532","5529","5123","12403","10869","10343"
"03.01.2023 18:00 - 03.01.2023 18:15","0","0","0","5545","5450","5239","12958","11396","10881"
"03.01.2023 18:15 - 03.01.2023 18:30","0","0","0","5562","5467","5376","13512","11927","11488"
"03.01.2023 18:30 - 03.01.2023 18:45","0","0","0","5582","5481","5468","14098","12483","11984"
"03.01.2023 18:45 - 03.01.2023 19:00","0","0","0","5584","5485","5527","14744","13099","12567"
"03.01.2023 19:00 - 03.01.2023 19:15","0","0","0","5584","5486","5570","15459","13793","13434"
"03.01.2023 19:15 - 03.01.2023 19:30","0","0","0","5574","5486","5631","16106","14422","14161"
"03.01.2023 19:30 - 03.01.2023 19:45","0","0","0","5523","5454","5681","16716","14989","14709"
"03.01.2023 19:45 - 03.01.2023 20:00","0","0","0","5539","5441","5695","17319","15516","15293"
"03.01.2023 20:00 - 03.01.2023 20:15","0","0","0","5532","5424","5705","17917","16001","15892"
"03.01.2023 20:15 - 03.01.2023 20:30","0","0","0","5514","5419","5671","18468","16517","16631"
"03.01.2023 20:30 - 03.01.2023 20:45","0","0","0","5490","5408","5642","19020","17061","17175"
"03.01.2023 20:45 - 03.01.2023 21:00","0","0","0","5473","5394","5628","19580","17636","18127"
"03.01.2023 21:00 - 03.01.2023 21:15","0","0","0","5449","5385","5590","20134","18224","18645"
"03.01.2023 21:15 - 03.01.2023 21:30","0","0","0","5447","5382","5514","20663","18820","19474"
"03.01.2023 21:30 - 03.01.2023 21:45","0","0","0","5445","5388","5471","21195","19408","19913"
"03.01.2023 21:45 - 03.01.2023 22:00","0","0","0","5442","5416","5381","21719","19992","20426"
"03.01.2023 22:00 - 03.01.2023 22:15","0","0","0","5471","5447","5329","21858","20228","20689"
"03.01.2023 22:15 - 03.01.2023 22:30","0","0","0","5503","5425","5263","22257","20704","21302"
"03.01.2023 22:30 - 03.01.2023 22:45","0","0","0","5429","5417","5240","22645","21173","21762"
"03.01.2023 22:45 - 03.01.2023 23:00","0","0","0","5500","5345","5183","23022","21621","22262"
"03.01.2023 23:00 - 03.01.2023 23:15","0","0","0","5517","5336","5182","23390","22061","22681"
"03.01.2023 23:15 - 03.01.2023 23:30","0","0","0","5531","5345","5045","23733","22515","23252"
"03.01.2023 23:30 - 03.01.2023 23:45","0","0","0","5542","5353","5054","24076","22967","23768"
"03.01.2023 23:45 - 04.01.2023 00:00","0","0","0","5562","5360","5055","24419","23419","24355"
"04.01.2023 00:00 - 04.01.2023 00:15","0","0","0","5587","4947","4947","23385","26493","26493"
"04.01.2023 00:15 - 04.01.2023 00:30","0","0","0","5616","4929","4929","23916","26923","26923"
"04.01.2023 00:30 - 04.01.2023 00:45","0","0","0","5643","4938","4938","24436","27682","27682"
"04.01.2023 00:45 - 04.01.2023 01:00","0","0","0","5672","4983","4983","24940","28130","28130"
"04.01.2023 01:00 - 04.01.2023 01:15","0","0","0","5443","5156","5156","25452","28483","28483"
"04.01.2023 01:15 - 04.01.2023 01:30","0","0","0","5466","5246","5246","25963","29002","29002"
"04.01.2023 01:30 - 04.01.2023 01:45","0","0","0","5472","5292","5292","26490","29576","29576"
"04.01.2023 01:45 - 04.01.2023 02:00","0","0","0","5504","5271","5271","26991","29998","29998"
"04.01.2023 02:00 - 04.01.2023 02:15","0","0","0","5535","5337","5337","27499","30295","30295"
"04.01.2023 02:15 - 04.01.2023 02:30","0","0","0","5548","5293","5293","28014","30395","30395"
"04.01.2023 02:30 - 04.01.2023 02:45","0","0","0","5561","5302","5302","28520","30839","30839"
"04.01.2023 02:45 - 04.01.2023 03:00","0","0","0","5580","5347","5347","29009","30797","30797"
"04.01.2023 03:00 - 04.01.2023 03:15","0","0","0","5450","5387","5387","29300","30864","30864"
"04.01.2023 03:15 - 04.01.2023 03:30","0","0","0","5466","5328","5328","29302","29571","29571"
"04.01.2023 03:30 - 04.01.2023 03:45","0","0","0","5481","5368","5368","29320","28813","28813"
"04.01.2023 03:45 - 04.01.2023 04:00","0","0","0","5492","5420","5420","29300","28847","28847"
"04.01.2023 04:00 - 04.01.2023 04:15","0","0","0","5519","5469","5469","29099","28763","28763"
"04.01.2023 04:15 - 04.01.2023 04:30","0","0","0","5545","5511","5511","29582","28925","28925"
"04.01.2023 04:30 - 04.01.2023 04:45","0","0","0","5577","5527","5527","30071","29390","29390"
"04.01.2023 04:45 - 04.01.2023 05:00","0","0","0","5604","5492","5492","30552","29846","29846"
"04.01.2023 05:00 - 04.01.2023 05:15","0","0","0","5639","5521","5521","31656","31154","31154"
"04.01.2023 05:15 - 04.01.2023 05:30","0","0","0","5640","5544","5544","32565","32190","32190"
"04.01.2023 05:30 - 04.01.2023 05:45","0","0","0","5642","5584","5584","33524","33254","33254"
"04.01.2023 05:45 - 04.01.2023 06:00","0","0","0","5650","5671","5671","34603","34170","34170"
"04.01.2023 06:00 - 04.01.2023 06:15","0","0","0","5604","5767","5767","36122","36187","36187"
"04.01.2023 06:15 - 04.01.2023 06:30","0","0","0","5617","5713","5713","36646","36504","36504"
"04.01.2023 06:30 - 04.01.2023 06:45","0","0","0","5631","5655","5655","37105","37471","37471"
"04.01.2023 06:45 - 04.01.2023 07:00","0","0","0","5641","5615","5615","37468","39137","39137"
"04.01.2023 07:00 - 04.01.2023 07:15","0","0","0","5656","5512","5512","37766","39870","39870"
"04.01.2023 07:15 - 04.01.2023 07:30","0","0","0","5657","5474","5474","38084","40630","40661"
"04.01.2023 07:30 - 04.01.2023 07:45","0","0","0","5655","5522","5522","38419","41014","41069"
"04.01.2023 07:45 - 04.01.2023 08:00","0","0","0","5655","5572","5520","38758","41195","41706"
"04.01.2023 08:00 - 04.01.2023 08:15","11","3","3","5634","5609","5628","39099","41254","42113"
"04.01.2023 08:15 - 04.01.2023 08:30","51","29","30","5629","5632","5542","39385","41456","42418"
"04.01.2023 08:30 - 04.01.2023 08:45","376","257","260","5627","5653","5489","39655","41508","42501"
"04.01.2023 08:45 - 04.01.2023 09:00","587","400","408","5622","5668","5353","39905","41614","42679"
"04.01.2023 09:00 - 04.01.2023 09:15","813","559","598","5627","5689","5359","40147","41874","42970"
"04.01.2023 09:15 - 04.01.2023 09:30","1066","744","908","5626","5702","5269","40316","41952","42996"
"04.01.2023 09:30 - 04.01.2023 09:45","1324","942","1236","5625","5711","5233","40479","42032","42904"
"04.01.2023 09:45 - 04.01.2023 10:00","1573","1130","1628","5629","5724","5171","40640","42106","43113"
"04.01.2023 10:00 - 04.01.2023 10:15","1796","1308","1929","5631","5739","5088","40789","42183","43181"
"04.01.2023 10:15 - 04.01.2023 10:30","2018","1485","2247","5635","5987","5030","40886","42225","43277"
"04.01.2023 10:30 - 04.01.2023 10:45","2209","1644","2459","5637","6005","5032","40983","42269","43333"
"04.01.2023 10:45 - 04.01.2023 11:00","2373","1784","2693","5644","6030","5018","41081","42322","43337"
"04.01.2023 11:00 - 04.01.2023 11:15","2471","1921","2646","5650","6005","5001","41177","42378","43449"
"04.01.2023 11:15 - 04.01.2023 11:30","2553","2049","2752","5646","6026","4960","41238","42418","43520"
"04.01.2023 11:30 - 04.01.2023 11:45","2629","2124","2790","5647","6038","4951","41300","42461","43563"
"04.01.2023 11:45 - 04.01.2023 12:00","2672","2148","2662","5645","6025","4909","41359","42493","43698"
"04.01.2023 12:00 - 04.01.2023 12:15","2683","2157","2532","5649","6044","4874","41417","42527","43715"
"04.01.2023 12:15 - 04.01.2023 12:30","2650","2159","2465","5650","6052","4833","41459","42498","43706"
"04.01.2023 12:30 - 04.01.2023 12:45","2572","2131","2373","5645","6071","4998","41506","42478","43765"
"04.01.2023 12:45 - 04.01.2023 13:00","2448","2069","2268","5644","6082","5009","41565","42463","43734"
"04.01.2023 13:00 - 04.01.2023 13:15","2312","2016","2118","5644","6098","5201","41628","42470","43698"
"04.01.2023 13:15 - 04.01.2023 13:30","2160","1926","1939","5640","6108","5220","41652","42478","43891"
"04.01.2023 13:30 - 04.01.2023 13:45","1996","1800","1789","5635","6118","5263","41665","42482","43916"
"04.01.2023 13:45 - 04.01.2023 14:00","1815","1645","1640","5631","6127","5313","41668","42480","43876"
"04.01.2023 14:00 - 04.01.2023 14:15","1631","1538","1500","5622","6136","5318","41672","41667","43847"
"04.01.2023 14:15 - 04.01.2023 14:30","1438","1358","1400","5619","6142","5304","41663","41680","43789"
"04.01.2023 14:30 - 04.01.2023 14:45","1246","1173","1228","5612","6152","5311","41649","41689","43520"
"04.01.2023 14:45 - 04.01.2023 15:00","1033","972","1010","5606","6161","5315","41635","41697","43672"
"04.01.2023 15:00 - 04.01.2023 15:15","811","775","784","5600","5663","5320","41626","41704","43620"
"04.01.2023 15:15 - 04.01.2023 15:30","619","606","577","5600","5659","5312","41609","41681","43572"
"04.01.2023 15:30 - 04.01.2023 15:45","456","446","405","5600","5657","5329","41593","41659","43641"
"04.01.2023 15:45 - 04.01.2023 16:00","307","302","253","5598","5656","5325","41580","41636","43400"
"04.01.2023 16:00 - 04.01.2023 16:15","202","196","131","5597","5649","5329","41553","41614","43368"
"04.01.2023 16:15 - 04.01.2023 16:30","106","101","36","5594","5652","5320","41546","41582","43679"
"04.01.2023 16:30 - 04.01.2023 16:45","26","28","9","5594","5648","5337","41544","41550","43799"
"04.01.2023 16:45 - 04.01.2023 17:00","4","4","1","5595","5649","5336","41540","41518","43790"
"04.01.2023 17:00 - 04.01.2023 17:15","0","0","0","5591","5657","5291","41531","41483","43815"
"04.01.2023 17:15 - 04.01.2023 17:30","0","0","0","5592","5657","5230","41530","41470","43759"
"04.01.2023 17:30 - 04.01.2023 17:45","0","0","0","5593","5659","5166","41526","41454","43928"
"04.01.2023 17:45 - 04.01.2023 18:00","0","0","0","5592","5658","5180","41520","41440","43970"
"04.01.2023 18:00 - 04.01.2023 18:15","0","0","0","5589","5671","5141","41520","41434","43937"
"04.01.2023 18:15 - 04.01.2023 18:30","0","0","0","5595","5675","5070","41569","41458","44225"
"04.01.2023 18:30 - 04.01.2023 18:45","0","0","0","5593","5679","5159","41642","41500","44185"
"04.01.2023 18:45 - 04.01.2023 19:00","0","0","0","5601","5690","5078","41761","41575","44139"
"04.01.2023 19:00 - 04.01.2023 19:15","0","0","0","5602","5690","5172","41944","41715","44259"
"04.01.2023 19:15 - 04.01.2023 19:30","0","0","0","5606","5689","5113","42055","41815","44281"
"04.01.2023 19:30 - 04.01.2023 19:45","0","0","0","5607","5692","5127","42120","41876","44447"
"04.01.2023 19:45 - 04.01.2023 20:00","0","0","0","5605","5696","5144","42163","41922","44353"
"04.01.2023 20:00 - 04.01.2023 20:15","0","0","0","5608","5699","5168","42187","41966","44378"
"04.01.2023 20:15 - 04.01.2023 20:30","0","0","0","5610","5698","5148","42223","41984","44344"
"04.01.2023 20:30 - 04.01.2023 20:45","0","0","0","5612","5692","5114","42256","41995","44295"
"04.01.2023 20:45 - 04.01.2023 21:00","0","0","0","5616","5694","5059","42086","41839","44356"
"04.01.2023 21:00 - 04.01.2023 21:15","0","0","0","5624","5688","5000","41860","41504","44024"
"04.01.2023 21:15 - 04.01.2023 21:30","0","0","0","5624","5681","4919","41623","41126","43693"
"04.01.2023 21:30 - 04.01.2023 21:45","0","0","0","5628","5672","4940","41396","40803","43405"
"04.01.2023 21:45 - 04.01.2023 22:00","0","0","0","5630","5663","4960","41398","40784","43489"
"04.01.2023 22:00 - 04.01.2023 22:15","0","0","0","5662","5695","5021","40629","40006","42399"
"04.01.2023 22:15 - 04.01.2023 22:30","0","0","0","5657","5684","5010","40611","39959","42492"
"04.01.2023 22:30 - 04.01.2023 22:45","0","0","0","5648","5684","5081","40591","39908","42649"
"04.01.2023 22:45 - 04.01.2023 23:00","0","0","0","5641","5673","5065","40576","39856","42427"
"04.01.2023 23:00 - 04.01.2023 23:15","0","0","0","5638","5668","5158","40568","39810","42370"
"04.01.2023 23:15 - 04.01.2023 23:30","0","0","0","5649","5671","5160","40536","39787","42465"
"04.01.2023 23:30 - 04.01.2023 23:45","0","0","0","5653","5672","5189","40503","39757","41918"
"04.01.2023 23:45 - 05.01.2023 00:00","0","0","0","5659","5677","5158","40468","39731","41118"
"05.01.2023 00:00 - 05.01.2023 00:15","0","0","0","5940","4608","4608","38911","40541","40541"
"05.01.2023 00:15 - 05.01.2023 00:30","0","0","0","5946","4536","4536","38566","40192","40192"
"05.01.2023 00:30 - 05.01.2023 00:45","0","0","0","5953","4577","4577","38437","39839","39839"
"05.01.2023 00:45 - 05.01.2023 01:00","0","0","0","5996","4547","4547","38257","38668","38668"
"05.01.2023 01:00 - 05.01.2023 01:15","0","0","0","5638","4598","4598","38006","38015","38015"
"05.01.2023 01:15 - 05.01.2023 01:30","0","0","0","5638","4367","4367","37841","37744","37744"
"05.01.2023 01:30 - 05.01.2023 01:45","0","0","0","5643","4255","4255","37717","37514","37514"
"05.01.2023 01:45 - 05.01.2023 02:00","0","0","0","5634","4194","4194","37619","37705","37705"
"05.01.2023 02:00 - 05.01.2023 02:15","0","0","0","5632","4292","4292","37541","37635","37635"
"05.01.2023 02:15 - 05.01.2023 02:30","0","0","0","5633","4201","4201","37466","37516","37516"
"05.01.2023 02:30 - 05.01.2023 02:45","0","0","0","5629","4104","4104","37384","36986","36986"
"05.01.2023 02:45 - 05.01.2023 03:00","0","0","0","5625","4099","4099","37300","37082","37082"
"05.01.2023 03:00 - 05.01.2023 03:15","0","0","0","5622","3979","3979","37285","37039","37039"
"05.01.2023 03:15 - 05.01.2023 03:30","0","0","0","5624","3880","3880","37294","36674","36674"
"05.01.2023 03:30 - 05.01.2023 03:45","0","0","0","5627","3908","3908","37288","36529","36529"
"05.01.2023 03:45 - 05.01.2023 04:00","0","0","0","5629","3905","3905","37268","36437","36437"
"05.01.2023 04:00 - 05.01.2023 04:15","0","0","0","5629","3891","3891","37286","36370","36370"
"05.01.2023 04:15 - 05.01.2023 04:30","0","0","0","5638","3747","3747","37330","36417","36417"
"05.01.2023 04:30 - 05.01.2023 04:45","0","0","0","5641","3755","3755","37386","36755","36755"
"05.01.2023 04:45 - 05.01.2023 05:00","0","0","0","5643","3671","3671","37449","36957","36957"
"05.01.2023 05:00 - 05.01.2023 05:15","0","0","0","5645","3424","3424","37487","37717","37717"
"05.01.2023 05:15 - 05.01.2023 05:30","0","0","0","5640","3287","3287","37598","38340","38340"
"05.01.2023 05:30 - 05.01.2023 05:45","0","0","0","5636","3324","3324","37730","38947","38947"
"05.01.2023 05:45 - 05.01.2023 06:00","0","0","0","5632","3363","3363","37955","39159","39159"
"05.01.2023 06:00 - 05.01.2023 06:15","0","0","0","5715","3595","3595","38507","40185","40185"
"05.01.2023 06:15 - 05.01.2023 06:30","0","0","0","5701","3429","3429","38281","39720","39720"
"05.01.2023 06:30 - 05.01.2023 06:45","0","0","0","5688","3397","3397","38051","39269","39269"
"05.01.2023 06:45 - 05.01.2023 07:00","0","0","0","5673","3357","3357","37803","39685","39685"
"05.01.2023 07:00 - 05.01.2023 07:15","0","0","0","5655","3628","3628","37488","39776","39776"
"05.01.2023 07:15 - 05.01.2023 07:30","0","0","0","5604","3644","3644","37157","39405","39409"
"05.01.2023 07:30 - 05.01.2023 07:45","0","0","0","5855","3641","3641","36824","38629","38640"
"05.01.2023 07:45 - 05.01.2023 08:00","0","0","0","5797","3686","3587","36506","38148","38585"
"05.01.2023 08:00 - 05.01.2023 08:15","11","6","6","5719","3605","3436","36172","37585","38582"
"05.01.2023 08:15 - 05.01.2023 08:30","43","34","36","5618","3512","3263","35835","36918","38196"
"05.01.2023 08:30 - 05.01.2023 08:45","354","287","288","5510","3408","3151","35485","36254","37575"
"05.01.2023 08:45 - 05.01.2023 09:00","617","508","515","5403","3290","3083","35119","35590","36867"
"05.01.2023 09:00 - 05.01.2023 09:15","929","780","770","5278","3157","3120","34732","34967","35906"
"05.01.2023 09:15 - 05.01.2023 09:30","1308","1137","1135","5103","3030","2945","34332","34295","35028"
"05.01.2023 09:30 - 05.01.2023 09:45","1732","1553","1544","4917","2890","2858","33923","33634","34268"
"05.01.2023 09:45 - 05.01.2023 10:00","2174","1982","1920","4732","2735","2794","33497","32995","33726"
"05.01.2023 10:00 - 05.01.2023 10:15","2594","2407","2284","4545","2587","2890","33032","32366","32685"
"05.01.2023 10:15 - 05.01.2023 10:30","3031","2830","2644","4320","2570","2723","32616","31873","32187"
"05.01.2023 10:30 - 05.01.2023 10:45","3458","3250","3026","4095","2455","2558","32186","31366","31710"
"05.01.2023 10:45 - 05.01.2023 11:00","3891","3644","3377","3864","2339","2558","31728","30857","31166"
"05.01.2023 11:00 - 05.01.2023 11:15","4279","4014","3727","3640","2222","2401","31250","30339","30616"
"05.01.2023 11:15 - 05.01.2023 11:30","4624","4379","4071","3398","2151","2394","30828","29961","30354"
"05.01.2023 11:30 - 05.01.2023 11:45","4930","4680","4444","3154","2082","2399","30405","29587","30254"
"05.01.2023 11:45 - 05.01.2023 12:00","5163","4929","4779","2902","2061","2521","29983","29204","29943"
"05.01.2023 12:00 - 05.01.2023 12:15","5361","5164","5100","2662","1990","2348","29566","28823","29460"
"05.01.2023 12:15 - 05.01.2023 12:30","5515","5350","5337","2470","1920","2250","29102","28377","28968"
"05.01.2023 12:30 - 05.01.2023 12:45","5593","5402","5331","2276","1873","2105","28656","27925","28777"
"05.01.2023 12:45 - 05.01.2023 13:00","5571","5357","5378","2094","1816","1922","28260","27501","28319"
"05.01.2023 13:00 - 05.01.2023 13:15","5495","5235","5231","1933","1755","1781","27803","27001","27801"
"05.01.2023 13:15 - 05.01.2023 13:30","5358","5051","5037","1816","1664","1607","27172","26355","26907"
"05.01.2023 13:30 - 05.01.2023 13:45","5141","4843","4930","1718","1564","1492","26496","25671","26236"
"05.01.2023 13:45 - 05.01.2023 14:00","4838","4535","4641","1615","1460","1362","25782","24955","25511"
"05.01.2023 14:00 - 05.01.2023 14:15","4481","4254","4201","1521","1359","1241","24957","23931","24875"
"05.01.2023 14:15 - 05.01.2023 14:30","4046","3822","3788","1448","1292","1137","23918","23039","23935"
"05.01.2023 14:30 - 05.01.2023 14:45","3509","3268","3310","1373","1224","1072","22976","22169","23028"
"05.01.2023 14:45 - 05.01.2023 15:00","2916","2646","2512","1303","1153","987","21965","21237","21854"
"05.01.2023 15:00 - 05.01.2023 15:15","2298","2063","1889","1229","1214","900","21037","20311","20891"
"05.01.2023 15:15 - 05.01.2023 15:30","1723","1523","1342","1170","1151","847","20207","19486","20153"
"05.01.2023 15:30 - 05.01.2023 15:45","1197","1029","868","1111","1099","803","19367","18650","19208"
"05.01.2023 15:45 - 05.01.2023 16:00","742","635","499","1060","1038","780","18520","17823","18205"
"05.01.2023 16:00 - 05.01.2023 16:15","443","382","261","1013","987","730","17663","17019","17225"
"05.01.2023 16:15 - 05.01.2023 16:30","206","186","77","979","947","691","16964","16378","16564"
"05.01.2023 16:30 - 05.01.2023 16:45","50","49","22","947","906","654","16251","15764","15901"
"05.01.2023 16:45 - 05.01.2023 17:00","9","9","4","918","868","611","15517","15161","15222"
"05.01.2023 17:00 - 05.01.2023 17:15","0","0","0","895","832","589","14794","14572","14615"
"05.01.2023 17:15 - 05.01.2023 17:30","0","0","0","884","827","597","14187","14078","14075"
"05.01.2023 17:30 - 05.01.2023 17:45","0","0","0","880","823","583","13587","13578","13574"
"05.01.2023 17:45 - 05.01.2023 18:00","0","0","0","882","821","581","12994","13072","13099"
